duration,packets_in,packets_out,bytes_in,bytes_out,avg_packet_size,packet_rate,byte_rate,label
254.8227,233,353,187836.66,104005.77,498.02,2.3,1145.28,0
60.8828,391,481,246630.6,281796.97,605.99,14.32,8679.43,0
263.2573,172,340,207408.33,113913.52,627.58,1.94,1220.56,0
271.0051,123,10,177979.64,6612.62,1387.91,0.49,681.14,0
103.7738,106,124,102807.57,93698.35,854.37,2.22,1893.6,0
235.6144,247,439,72962.64,73792.89,213.93,2.91,622.86,0
152.3149,80,264,83672.55,38067.27,353.89,2.26,799.26,0
8.9938,493,286,195270.29,31587.14,291.22,86.61,25223.65,0
188.4626,487,364,211902.62,73186.19,335.0,4.52,1512.71,0
59.4535,203,31,211333.98,11384.26,951.79,3.94,3746.09,0
65.1233,358,227,350746.32,125713.49,814.46,8.98,7316.27,0
156.0428,250,25,130499.95,15447.98,530.72,1.76,935.31,0
105.4231,265,90,354614.06,61952.68,1173.43,3.37,3951.38,0
287.2841,45,91,51464.33,38860.93,664.16,0.47,314.41,0
89.625,451,489,130504.29,203151.1,354.95,10.49,3722.79,0
88.1656,317,472,216966.76,154073.49,470.27,8.95,4208.45,0
32.9651,232,36,103171.29,7206.44,411.86,8.13,3348.32,0
298.6193,429,241,139481.69,124752.78,394.38,2.24,884.85,0
121.1841,398,334,216296.78,113002.59,449.86,6.04,2717.35,0
223.1519,440,28,259110.56,3766.34,561.7,2.1,1178.02,0
35.5859,130,6,24676.87,2972.11,203.3,3.82,776.96,0
290.4082,141,459,116989.83,156790.74,456.3,2.07,942.74,0
288.4375,290,6,413677.62,1785.56,1403.59,1.03,1440.39,0
218.9727,726,414776,119663.41,514497922.2,1238.54,1897.51,2350144.58,1
192.7392,221,404,188155.4,263506.16,722.66,3.24,2343.38,0
127.1571,226,382,62709.3,191771.58,418.55,4.78,2001.31,0
82.9471,96,333,37193.26,23368.91,141.17,5.17,730.13,0
71.1181,484,139,167834.69,9052.56,283.93,8.76,2487.23,0
91.6569,207,21,140498.21,11656.65,667.35,2.49,1660.05,0
230.8443,485,372,124799.9,119537.68,285.11,3.71,1058.45,0
235.636,402,144,122027.62,15017.3,251.0,2.32,581.6,0
261.9367,54,380,11168.09,100630.21,257.6,1.66,426.81,0
2134.4861,704,203275,108552.29,269441897.21,1321.46,95.56,126283.54,1
119.0123,76,18,80250.92,7466.26,933.16,0.79,737.04,0
185.8056,346,180,349396.26,61765.49,781.68,2.83,2212.86,0
195.1453,173,403,150886.71,181985.91,577.9,2.95,1705.77,0
86.3624,126,271,27726.32,178277.1,518.9,4.6,2385.34,0
40.116,30,265,20384.37,72033.27,313.28,7.35,2303.76,0
229.9908,299,210,95423.92,76190.04,337.16,2.21,746.18,0
163.9626,69,103,100331.6,66416.9,969.47,1.05,1016.99,0
276.506,425,155,453666.58,91682.02,940.26,2.1,1972.28,0
58.1326,33930,76,1614282.78,7380.14,47.69,584.97,27895.92,1
240.6764,447,441,386546.01,143639.98,597.06,3.69,2202.9,0
148.804,342,307,350515.37,123271.9,730.03,4.36,3183.97,0
192.7579,391,166,311425.57,92579.9,725.32,2.89,2095.92,0
63.5426,224,358,274265.12,272714.66,939.83,9.16,8608.09,0
43.3671,146,100,20333.65,57863.81,317.88,5.67,1803.15,0
166.8974,400,131,48554.51,36085.81,159.4,3.18,507.14,0
84.1845,8,438,1452.63,179571.49,405.88,5.3,2150.33,0
260.3683,451,80,271683.48,6588.56,524.05,2.04,1068.76,0
70.0345,157,437,57672.93,318633.54,633.51,8.48,5373.16,0
62.5713,111,256,159928.51,114229.63,747.02,5.87,4381.53,0
194.7865,7,95,2562.94,42735.87,444.11,0.52,232.56,0
105.0922,336,338,287118.27,163605.45,668.73,6.41,4288.84,0
2014.8426,442,447277,33328.56,650488428.09,1452.97,222.21,322864.8,1
101.6506,124,175,183826.27,76621.81,871.06,2.94,2562.19,0
125.3516,176,349,141238.29,238134.29,722.61,4.19,3026.47,0
140.0156,140,216,20577.65,125210.26,409.52,2.54,1041.23,0
258.8055,327,60,316739.1,43770.13,931.55,1.5,1392.97,0
249.6393,94,408,66017.53,59606.89,250.25,2.01,503.22,0
24.2034,482,127,570873.64,86290.75,1079.09,25.16,27151.77,0
95.2838,181,91,214031.53,50932.76,974.13,2.85,2780.79,0
58.0688,30545,28,2639840.48,3067.35,86.45,526.5,45513.4,1
139.8439,56,412,41984.39,134374.62,376.84,3.35,1261.11,0
46.4523,360,496,278450.9,280356.87,652.81,18.43,12029.71,0
79.2395,37,400,51475.61,89499.99,322.6,5.51,1779.11,0
50.8105,189,272,41758.89,205236.16,535.78,9.07,4861.11,0
50.3644,210,271,310888.64,93926.29,841.61,9.55,8037.72,0
112.9504,37,302,30118.58,102475.25,391.13,3.0,1173.91,0
195.5287,207,210,35628.43,54130.06,215.25,2.13,459.06,0
132.2072,432,488,386529.06,239180.11,680.12,6.96,4732.79,0
243.1808,167,248,157786.77,167947.83,784.9,1.71,1339.47,0
70.4521,123,143,67025.14,43595.46,415.87,3.78,1570.15,0
244.1909,316,262,126456.45,197330.88,560.19,2.37,1325.96,0
220.2797,449,450,132894.04,301206.26,482.87,4.08,1970.68,0
245.2259,15,18,3525.07,4493.93,243.0,0.13,32.7,0
79.7607,282,395,358292.15,233947.1,874.8,8.49,7425.2,0
194.666,244,473,113801.21,66856.81,251.96,3.68,928.04,0
130.2962,20,410,2393.01,75858.9,181.98,3.3,600.57,0
1.268,1,0,46.07,17.75,63.82,0.79,50.33,1
231.4461,420,285,268876.08,179765.44,636.37,3.05,1938.43,0
10.1114,452,447,189206.21,218680.68,453.71,88.91,40339.25,0
162.0023,77,187,94096.97,33331.36,482.68,1.63,786.58,0
237.6508,168,198,139892.96,52769.26,526.4,1.54,810.69,0
211.252,151,185,170342.13,127508.96,886.46,1.59,1409.93,0
260.7259,26,274,12232.51,102442.83,382.25,1.15,439.83,0
30.3161,29,401,3851.41,79675.01,194.25,14.18,2755.18,0
134.0565,344,61,233211.6,44596.51,685.95,3.02,2072.32,0
284.1544,132,375,155461.81,125075.89,553.33,1.78,987.27,0
0.0234,1,0,55.65,56.13,111.78,42.78,4781.32,1
70.7463,302,257,293753.18,30277.7,579.66,7.9,4580.18,0
189.9874,347,453,126397.86,156702.66,353.88,4.21,1490.1,0
264.7018,429,342,527380.57,158237.38,889.26,2.91,2590.15,0
192.2721,496,271,517250.95,42003.09,729.14,3.99,2908.66,0
123.6769,442,200,662034.37,129737.39,1233.29,5.19,6401.94,0
80.2285,170,73,102498.77,8544.33,456.97,3.03,1384.09,0
53.0422,193,242,176738.38,60066.39,544.38,8.2,4464.46,0
299.8931,101,285,115752.11,65162.52,468.69,1.29,603.26,0
194.0685,386,365,539632.48,278332.42,1089.17,3.87,4214.83,0
261.4016,421,432,326055.33,181585.37,595.12,3.26,1942.0,0
124.0299,255,339,48299.1,238073.45,482.11,4.79,2308.9,0
243.7321,99,155,48058.44,18029.19,260.19,1.04,271.15,0
109.2067,483,108,437346.95,9287.11,755.73,5.41,4089.81,0
207.3038,221,83,283530.4,42442.9,1072.28,1.47,1572.44,0
259.6067,187,92,69019.16,70394.14,499.69,1.07,537.02,0
153.7836,361,318,146971.46,226448.65,549.96,4.42,2428.22,0
120.9397,466,239,111877.04,58139.11,241.16,5.83,1405.79,0
246.0202,467,28,70094.39,16335.94,174.61,2.01,351.31,0
41.5862,155,75,131695.16,38420.04,739.63,5.53,4090.66,0
15.8622,110,45,69326.63,31107.08,647.96,9.77,6331.62,0
69.9416,357,426,412578.2,91052.21,643.21,11.2,7200.73,0
52.3777,477,290,608733.54,22233.97,822.64,14.64,12046.48,0
192.2701,230,432,179879.58,51298.24,349.21,3.44,1202.36,0
25.321,247,208,369912.35,159750.61,1164.09,17.97,20917.93,0
246.9275,94,238,10492.0,80065.54,272.76,1.34,366.74,0
142.8331,440,410,173393.38,268645.81,520.05,5.95,3094.79,0
154.8031,51,135,15481.86,75032.06,486.63,1.2,584.7,0
0.5718,428,137,202869.88,20702.77,395.7,988.11,391000.31,0
282.2882,101,356,98152.55,233935.8,726.67,1.62,1176.42,0
264.6911,41,40,50797.79,17522.52,843.46,0.31,258.11,0
35.9419,51,108,35036.14,61533.1,607.35,4.42,2686.82,0
123.4428,129,198,17141.94,86751.05,317.72,2.65,841.63,0
82.1038,155,235,48239.81,123895.55,441.37,4.75,2096.56,0
274.5434,431,52,350239.99,36999.14,801.74,1.76,1410.48,0
215.455,88,131,78623.39,25011.42,473.22,1.02,481.0,0
246.4728,488,81,101183.14,38724.91,245.88,2.31,567.64,0
5.3754,267,484,264175.85,226350.1,653.16,139.71,91253.85,0
298.1149,168,397,101430.42,77535.42,316.75,1.9,600.33,0
227.9082,403,88,234920.41,66336.36,613.56,2.15,1321.83,0
71.0007,39,478,54224.72,107224.84,312.28,7.28,2273.92,0
229.1996,739,318085,127124.58,455900432.5,1430.34,1391.03,1989652.15,1
295.9711,468,24,697136.01,6098.92,1429.34,1.66,2376.03,0
15.4694,284,109,169837.78,27088.68,501.09,25.4,12730.04,0
12.5024,17,5,3136.25,3641.04,308.06,1.76,542.08,0
122.8748,60,175,39327.39,112110.22,644.42,1.91,1232.46,0
111.8294,25,112,14971.44,60595.44,551.58,1.23,675.73,0
5.1017,133,264,143349.83,121781.4,667.84,77.82,51968.7,0
110.5276,34,272,36251.56,23459.02,195.13,2.77,540.23,0
250.2578,231,436,80544.33,238112.38,477.75,2.67,1273.31,0
265.2103,128,115,133999.85,12163.14,601.49,0.92,551.12,0
145.901,369,116,195050.3,86518.88,580.56,3.32,1929.86,0
254.4128,61,118,21493.01,21167.34,238.33,0.7,167.68,0
120.5849,480,59,144018.15,22089.95,308.18,4.47,1377.52,0
92.8803,432,386,197086.6,293331.16,599.53,8.81,5280.1,0
82.1331,322,106,119637.05,80461.33,467.52,5.21,2436.27,0
268.9403,353,360,209881.65,44052.83,356.15,2.65,944.2,0
168.9742,456,275,440695.81,137965.1,791.6,4.33,3424.55,0
170.0484,467,323,98874.57,131879.85,292.09,4.65,1356.99,0
208.5041,495,455,336882.61,358410.82,731.89,4.56,3334.67,0
0.3991,1,0,48.63,9.81,58.45,2.51,146.46,1
78.6737,229,246,91203.96,120118.38,444.89,6.04,2686.06,0
139.7626,158,470,50863.24,276838.89,521.82,4.49,2344.71,0
144.3584,286,488,195238.15,276740.13,609.79,5.36,3269.49,0
280.4274,42,84,14715.28,17787.8,257.96,0.45,115.91,0
61.5646,72,242,57507.25,127204.38,588.25,5.1,3000.29,0
209.1653,46,355,60215.15,261166.28,801.45,1.92,1536.5,0
294.7446,259,486,254447.04,182895.16,587.04,2.53,1483.8,0
112.9857,240,89,180909.74,20735.07,612.9,2.91,1784.69,0
35.3547,178,257,184927.09,197714.29,879.64,12.3,10822.92,0
225.4833,42,389,17799.8,149031.23,387.08,1.91,739.88,0
115.661,383,357,379801.28,220740.85,811.54,6.4,5192.26,0
1.7859,1,1,44.72,41.54,43.13,1.12,48.3,1
215.8257,473,303,476016.11,167222.89,828.92,3.6,2980.36,0
217.4364,188,220,267360.18,103351.32,908.61,1.88,1704.92,0
202.8302,238,336,162527.25,179053.08,595.09,2.83,1684.07,0
26.7111,287,152,256433.28,63225.16,728.15,16.44,11967.27,0
94.4529,344,314,391933.96,165765.98,847.57,6.97,5904.53,0
272.5264,175,413,52032.2,251019.77,515.39,2.16,1112.01,0
112.3343,190,308,193420.92,228461.79,847.15,4.43,3755.6,0
1869.2478,102,286682,19687.57,355142229.34,1238.43,153.42,190002.59,1
273.1823,238,351,38965.34,252999.64,495.7,2.16,1068.76,0
272.3409,231,368,30793.57,81518.74,187.5,2.2,412.4,0
164.7676,181,363,69823.96,278100.37,639.57,3.3,2111.61,0
177.3663,444,323,80091.44,85217.17,215.53,4.32,932.02,0
0.5796,1,1,40.86,38.34,39.6,3.45,136.65,1
260.5794,495,114,618067.04,30590.01,1065.12,2.34,2489.29,0
127.8795,497,432,379627.33,240001.66,666.98,7.26,4845.41,0
86.4135,101,237,31157.67,16643.42,141.42,3.91,553.17,0
248.9563,421,274,423585.86,40152.2,667.25,2.79,1862.73,0
161.0043,114,235,95924.48,16416.53,321.89,2.17,697.75,0
194.5206,389,220,116831.09,85784.12,332.7,3.13,1041.61,0
239.9985,203,360,160176.55,194005.53,629.1,2.35,1475.77,0
238.8589,261,94,313435.5,64971.51,1065.94,1.49,1584.23,0
1.3866,1,0,47.73,45.61,93.34,0.72,67.31,1
256.592,49,313,69299.67,90562.73,441.61,1.41,623.02,0
21.1821,167,194,189319.52,56843.74,681.89,17.04,11621.29,0
3038.1278,693,356694,73453.98,436752432.39,1222.28,117.63,143781.28,1
259.6215,326,482,309695.72,309758.72,766.65,3.11,2385.99,0
45.7122,14998,27,1446274.75,3077.49,96.46,328.69,31706.02,1
39.9384,335,179,405461.1,132985.17,1047.56,12.87,13481.91,0
176.8151,213,415,298707.26,198742.06,792.12,3.55,2813.39,0
5.6276,205,363,58757.94,287962.52,610.42,100.93,61610.65,0
86.3791,469,400,532917.93,272551.84,926.89,10.06,9324.83,0
238.7255,440,177,437493.47,71847.41,825.51,2.58,2133.58,0
236.5757,112,78,122128.03,47714.62,893.91,0.8,717.92,0
239.442,139,74,50190.87,48403.68,462.89,0.89,411.77,0
229.6822,429,477,244183.56,265462.3,562.52,3.94,2218.92,0
246.8569,175,240,100335.58,174613.59,662.53,1.68,1113.8,0
190.1668,64,25,34212.09,12816.75,528.41,0.47,247.3,0
98.5925,280,87,163162.45,19660.85,498.16,3.72,1854.33,0
205.9283,492,482,350494.51,246115.0,612.54,4.73,2897.17,0
64.8804,436,492,315126.94,198731.01,553.73,14.3,7920.07,0
26.8923,345,408,234489.2,247447.42,640.02,28.0,17920.96,0
78.9063,171,129,215659.59,80938.91,988.66,3.8,3758.87,0
47.0162,267,167,290451.03,82864.26,860.17,9.23,7940.15,0
188.1949,47,273,63818.15,142450.93,644.59,1.7,1096.04,0
207.9974,57,176,20906.71,132424.6,658.07,1.12,737.18,0
174.0711,446,157,463035.44,84100.2,907.36,3.46,3143.17,0
6.4038,265,33,176197.86,20851.7,661.24,46.54,30770.81,0
234.814,136,108,51796.97,66170.42,483.47,1.04,502.39,0
103.5186,141,73,190289.5,20033.77,982.82,2.07,2031.74,0
280.9191,418,291,202110.55,212673.57,585.03,2.52,1476.52,0
133.7324,223,112,154795.38,49965.75,611.23,2.51,1531.13,0
34.302,42,430,12626.07,99500.43,237.56,13.76,3268.8,0
90.7459,364,278,473666.03,181515.66,1020.53,7.07,7219.96,0
26.6906,187,400,266364.2,52738.15,543.62,21.99,11955.63,0
69.1586,488,409,231342.57,227395.4,511.41,12.97,6633.13,0
133.349,142,19,43060.34,3559.49,289.56,1.21,349.61,0
102.1834,477,302,346751.88,77713.81,544.89,7.62,4153.96,0
47.3014,224,35,263680.57,16992.5,1083.68,5.48,5933.72,0
289.8078,183,468,56652.54,240624.46,456.65,2.25,1025.77,0
131.9485,134,342,47387.11,228596.91,579.8,3.61,2091.6,0
149.8759,380,215,412939.27,72212.19,815.38,3.97,3237.02,0
109.783,59,192,57337.89,55933.59,451.28,2.29,1031.78,0
141.2855,454,331,156150.95,226812.59,487.85,5.56,2710.57,0
31.5977,460,451,246892.98,199602.0,490.12,28.83,14130.6,0
0.4683,1,1,43.87,30.77,37.32,4.27,159.36,1
103.9144,294,363,380329.36,38293.55,637.17,6.32,4028.54,0
156.1372,278,458,202375.27,122800.62,441.82,4.71,2082.63,0
843.1431,857,346157,114799.14,480585472.93,1385.25,411.57,570128.93,1
5.8454,17710,13,1822023.82,588.45,102.84,3031.95,311801.9,1
105.0148,124,382,97747.02,78072.58,347.47,4.82,1674.24,0
212.253,304,146,203580.42,108321.76,693.12,2.12,1469.48,0
237.7969,50,330,20899.2,220609.27,635.55,1.6,1015.61,0
268.6925,383,278,320294.5,33000.85,534.49,2.46,1314.87,0
123.2168,500,22,71345.2,14706.33,164.85,4.24,698.38,0
428.42,571,177321,61693.36,178073210.64,1001.37,415.23,415795.0,1
36.1161,484,81,433124.36,33197.51,825.35,15.64,12911.76,0
184.7121,466,24,263698.57,13194.41,565.09,2.65,1499.05,0
232.5035,493,465,539560.84,65860.15,631.96,4.12,2603.92,0
63.7753,75,374,44583.96,280905.23,724.92,7.04,5103.69,0
172.7938,221,423,87483.98,136041.89,347.09,3.73,1293.6,0
38.7953,289,436,207014.83,146602.6,487.75,18.69,9114.95,0
287.7589,388,265,130357.02,191991.77,493.64,2.27,1120.2,0
263.7818,184,322,103148.49,246524.8,691.05,1.92,1325.62,0
249.7979,28,270,21679.18,60645.47,276.26,1.19,329.57,0
51.2755,407,425,608191.94,37622.59,776.22,16.23,12594.99,0
1.6839,1,0,56.78,10.8,67.58,0.59,40.13,1
154.03,252,45,356876.61,16839.96,1258.3,1.93,2426.26,0
241.8647,244,376,254328.76,133932.95,626.23,2.56,1605.28,0
145.6166,216,299,174157.17,26159.38,388.96,3.54,1375.64,0
185.3532,233,404,63493.37,182385.72,386.0,3.44,1326.54,0
201.576,258,89,231357.92,54061.66,822.53,1.72,1415.94,0
164.0159,203,345,127850.81,181520.41,564.55,3.34,1886.23,0
248.2402,369,376,471609.38,75992.98,735.04,3.0,2205.94,0
3231.6656,847,139431,156796.65,152837755.54,1090.65,43.41,47342.32,1
189.7254,269,468,203329.36,154203.02,485.12,3.88,1884.47,0
112.7376,218,368,173805.79,235469.06,698.42,5.2,3630.33,0
29.5785,31,404,39517.87,219386.34,595.18,14.71,8753.13,0
273.3485,197,155,34775.1,96106.75,371.82,1.29,478.81,0
247.864,119,28,42813.0,19200.29,421.86,0.59,250.19,0
205.5218,403,156,371695.41,12439.96,687.18,2.72,1869.07,0
16.2972,30,436,18910.63,279677.14,640.75,28.59,18321.39,0
175.4224,465,8,565113.14,3071.52,1201.24,2.7,3238.95,0
106.8067,23,455,6831.89,107501.25,239.19,4.48,1070.47,0
158.6525,491,339,190722.79,109894.27,362.19,5.23,1894.81,0
29.6375,168,462,47327.85,60130.05,170.57,21.26,3625.74,0
231.0579,434,442,297504.57,293202.21,674.32,3.79,2556.53,0
288.8576,101,290,55829.78,26937.56,211.68,1.35,286.53,0
59.9774,314,129,307064.5,30537.73,762.08,7.39,5628.82,0
259.4469,177,409,170067.93,120628.03,496.07,2.26,1120.45,0
223.2723,42,295,11929.22,85003.8,287.64,1.51,434.15,0
126.6097,69,9,63577.76,5143.16,881.04,0.62,542.78,0
9.3381,22543,0,948120.77,0.0,42.06,2414.09,101532.37,1
121.4677,461,373,674276.24,171698.88,1014.36,6.87,6964.61,0
151.0068,211,224,176237.6,162905.68,779.64,2.88,2245.88,0
20.5922,136,29,73806.53,4570.88,475.01,8.01,3806.16,0
199.0051,326,38,287010.49,7717.65,809.69,1.83,1481.01,0
168.8515,464,417,516260.43,76018.56,672.28,5.22,3507.69,0
174.0316,355,471,437319.29,272746.08,859.64,4.75,4080.09,0
250.1531,144,175,53907.24,47353.53,317.43,1.28,404.8,0
194.6391,317,91,452567.24,41609.08,1211.22,2.1,2538.94,0
239.347,49,124,42218.85,68664.71,640.95,0.72,463.28,0
104.1462,314,157,230190.38,64614.4,625.91,4.52,2830.68,0
250.0426,488,306,601643.96,101984.78,886.18,3.18,2814.04,0
125.1513,379,276,171539.16,58581.06,351.33,5.23,1838.74,0
149.7705,54,267,42764.29,17939.83,189.11,2.14,405.31,0
20.8288,300,126,216819.6,37617.56,597.27,20.45,12215.66,0
13.0157,41586,25,3707254.11,1186.92,89.12,3196.98,284919.91,1
0.2179,445,206,595607.33,87910.73,1049.95,2987.13,3136335.42,0
119.917,257,286,338506.82,97354.0,802.69,4.53,3634.69,0
10.192,487,397,471822.72,132709.33,683.86,86.74,59314.65,0
233.0506,313,200,68924.84,59442.53,250.23,2.2,550.81,0
293.3013,226,199,270300.53,115551.11,907.89,1.45,1315.55,0
83.2412,125,470,36627.51,53699.62,151.81,7.15,1085.13,0
271.0424,147,190,74519.77,142873.6,645.08,1.24,802.06,0
63.3524,181,322,104377.94,24108.96,255.44,7.94,2028.13,0
195.041,240,311,334925.45,234774.11,1033.94,2.83,2920.92,0
23.6224,268,231,210918.03,128937.3,681.07,21.12,14386.97,0
42.8555,49245,62,2909403.68,5347.83,59.11,1150.54,68013.5,1
61.1097,241,101,254887.45,17220.0,795.64,5.6,4452.77,0
274.0815,49,320,67235.25,195808.99,712.86,1.35,959.73,0
289.7261,308,371,231725.25,291794.1,771.02,2.34,1806.95,0
39.6344,337,308,420994.74,239774.66,1024.45,16.27,16671.62,0
220.7644,316,180,451575.99,54731.78,1020.78,2.25,2293.43,0
181.8179,277,371,297625.76,280417.73,892.04,3.56,3179.24,0
238.955,202,54,53345.62,4894.76,227.5,1.07,243.73,0
102.6279,497,184,352580.76,21960.82,549.99,6.64,3649.51,0
237.0775,77,47,39726.47,32907.91,585.76,0.52,306.37,0
298.8224,269,57,33897.75,16203.84,153.69,1.09,167.66,0
155.4984,302,475,186769.1,46238.59,299.88,5.0,1498.46,0
272.8565,163,450,94331.99,354985.59,732.98,2.25,1646.72,0
142.0118,160,182,90333.99,118494.39,610.61,2.41,1470.5,0
111.1377,292,42,97601.09,14446.64,335.47,3.01,1008.19,0
270.6101,40,100,17190.58,64969.83,586.86,0.52,303.61,0
273.3136,118,287,22466.77,201079.04,551.96,1.48,817.91,0
277.0545,359,389,60988.38,138747.57,267.03,2.7,720.93,0
187.0792,485,492,126502.13,371942.99,510.18,5.22,2664.35,0
257.5611,343,40,421257.7,31921.43,1183.24,1.49,1759.5,0
149.5281,421,143,380733.41,111381.54,872.54,3.77,3291.12,0
230.6607,391,378,321959.86,138995.36,599.42,3.33,1998.41,0
230.3612,272,462,252889.91,71441.82,441.87,3.19,1407.93,0
239.4457,253,55,185792.32,22794.6,677.23,1.29,871.12,0
80.5579,142,214,202570.57,62387.69,744.26,4.42,3289.04,0
286.3721,134,249,147379.62,99287.21,644.04,1.34,861.35,0
250.8212,387,123,195036.08,90231.54,559.35,2.03,1137.33,0
102.7701,192,360,177049.32,238071.15,752.03,5.37,4039.31,0
296.2081,73,479,90106.25,299954.38,706.63,1.86,1316.85,0
167.6035,112,226,149632.15,142946.31,865.62,2.02,1745.66,0
243.4442,497,486,375479.71,210855.36,596.48,4.04,2408.5,0
286.6397,410,264,136717.34,72149.2,309.89,2.35,728.67,0
237.5163,69,56,71411.97,29596.24,808.07,0.53,425.27,0
0.9833,1,1,53.72,9.65,31.68,2.03,64.44,1
0.8898,1,1,50.17,55.8,52.98,2.25,119.09,1
46.5102,103,466,114651.46,158591.2,480.22,12.23,5874.9,0
171.789,162,311,212141.82,198574.59,868.32,2.75,2390.82,0
271.4604,358,337,62864.66,112418.23,252.21,2.56,645.7,0
166.4234,100,22,53290.13,4802.35,476.17,0.73,349.06,0
151.2055,177,353,216375.36,234784.28,851.24,3.51,2983.75,0
212.182,155,313,207804.66,137162.46,737.11,2.21,1625.81,0
50.4708,364,357,505770.33,103548.56,845.1,14.29,12072.71,0
41.7301,485,104,511099.72,73690.27,992.85,14.11,14013.64,0
142.0437,268,240,33105.34,175489.22,410.62,3.58,1468.52,0
77.7387,134,347,45185.45,222133.61,555.76,6.19,3438.69,0
128.6376,39,220,5346.94,27960.78,128.6,2.01,258.93,0
263.6936,466,448,466195.58,55499.57,570.78,3.47,1978.41,0
79.1664,249,190,269585.14,46762.0,720.61,5.55,3995.98,0
164.9048,225,228,219801.06,159604.63,837.54,2.75,2300.76,0
226.988,208,131,44589.98,70624.47,339.87,1.49,507.58,0
276.145,23,347,11639.74,81469.28,251.65,1.34,337.17,0
185.8854,117,287,90910.37,151983.72,601.22,2.17,1306.69,0
2710.7602,860,456916,87154.25,486228176.26,1062.34,168.87,179401.83,1
119.9431,379,491,98687.24,136659.66,270.51,7.25,1962.16,0
37.299,122,256,25526.71,113348.22,367.39,10.13,3723.28,0
152.1174,191,390,261222.78,272870.61,919.27,3.82,3511.06,0
115.3903,32,116,19151.02,60601.05,538.87,1.28,691.15,0
28.9286,46,34,6903.22,3279.62,127.29,2.77,352.0,0
30.2335,239,404,61019.52,77846.41,215.97,21.27,4593.11,0
244.4754,353,500,443067.51,205323.1,760.13,3.49,2652.17,0
239.2509,376,204,525148.41,153884.36,1170.75,2.42,2838.16,0
273.1681,60,297,83946.24,208075.08,817.99,1.31,1069.02,0
225.4883,136,491,53980.55,37886.38,146.52,2.78,407.41,0
11.5341,462,122,622607.95,63384.94,1174.65,50.63,59475.43,0
47.6059,360,316,339380.7,124665.81,686.46,14.2,9747.67,0
18.1973,404,332,525143.04,62463.03,798.38,40.45,32290.86,0
113.7456,432,45,619724.71,16065.45,1332.89,4.19,5589.58,0
26.5471,238,455,90312.01,317424.03,588.36,26.1,15358.94,0
237.1211,134,407,156200.2,138024.59,543.85,2.28,1240.82,0
0.2992,1,0,41.69,20.39,62.08,3.34,207.52,1
193.9361,447,257,211096.7,164739.48,533.86,3.63,1937.94,0
28.1219,74,10,89049.12,5482.24,1125.37,2.99,3361.48,0
144.3125,138,376,174686.63,292010.85,907.97,3.56,3233.94,0
250.546,200,254,230615.94,29917.71,573.86,1.81,1039.86,0
91.0456,137,331,74783.61,219201.08,628.17,5.14,3228.98,0
222.4601,230,316,128208.59,217029.39,632.3,2.45,1551.91,0
120.9254,20,380,24142.56,248457.6,681.5,3.31,2254.28,0
187.428,448,120,496523.51,94096.34,1039.82,3.03,3151.18,0
73.9173,76,230,31553.22,74406.5,346.27,4.14,1433.49,0
98.6765,320,241,376106.68,48833.56,757.47,5.69,4306.4,0
2766.4178,779,283501,65498.33,401914219.0,1414.03,102.76,145306.95,1
5.2781,229,476,331101.12,355835.47,974.38,133.57,130147.55,0
