src_ip,dst_ip,src_port,dst_port,protocol,duration,packets_in,packets_out,bytes_in,bytes_out,avg_packet_size,packet_rate,byte_rate,label
172.1.34.73,8.8.8.8,38084,53,TCP,11.3596,5,6,344,366,64.55,175.67,11338.59,0
172.1.34.73,8.8.8.8,27725,443,TCP,11.3133,3,4,174,2044,316.86,431.78,136812.24,0
172.1.34.73,8.8.8.8,8839,443,TCP,11.2961,3,4,174,1980,307.71,362.88,111664.07,0
172.1.34.73,8.8.8.8,46878,53,TCP,10.8899,6,6,425,375,66.67,217.06,14470.47,0
172.1.34.73,8.8.8.8,42535,53,TCP,10.8897,5,6,337,375,64.73,233.18,15093.38,0
172.1.35.254,255.255.255.255,67,68,UDP,892.3689,0,6,0,2142,357.0,0.01,4.25,0
172.1.34.73,192.178.211.84,57171,443,UDP,537.5919,11,8,5020,3965,472.89,91.84,43430.76,0
172.1.34.67,239.255.255.250,50061,1900,UDP,535.5044,0,3,0,636,212.0,1.01,214.31,0
172.1.34.93,255.255.255.255,16671,62976,UDP,530.3829,0,1,0,264,264.0,0.0,0.0,0
172.1.34.81,172.1.35.255,138,138,UDP,526.2854,0,1,0,243,243.0,0.0,0.0,0
172.1.34.92,239.255.255.250,1900,1900,UDP,524.8452,0,141,0,73795,523.37,15.65,8193.32,0
172.1.34.73,142.250.66.3,59702,443,UDP,524.8102,0,6,0,7752,1292.0,1.5,1936.95,0
172.1.34.73,8.8.8.8,50209,53,UDP,524.3291,1,1,146,70,108.0,55.47,5991.01,0
172.1.34.73,8.8.8.8,65390,53,UDP,524.3288,1,1,102,70,86.0,55.78,4796.83,0
172.1.34.90,239.255.255.250,64142,1900,UDP,521.9857,0,7,0,1137,162.43,0.36,58.67,0
172.1.34.90,239.255.255.250,55432,1900,UDP,521.8843,0,2,0,424,212.0,1.92,406.06,0
172.1.34.90,224.0.0.251,5353,5353,UDP,521.4433,0,41,0,3650,89.02,0.51,45.71,0
172.1.34.90,239.255.255.250,60917,1900,UDP,521.375,0,1,0,167,167.0,0.0,0.0,0
172.1.34.90,239.255.255.250,56968,1900,UDP,520.3508,0,4,0,848,212.0,1.34,284.96,0
172.1.34.90,239.255.255.250,56973,1900,UDP,520.3506,0,1,0,167,167.0,0.0,0.0,0
172.1.34.98,239.255.255.250,56884,1900,UDP,517.4805,0,6,0,1074,179.0,0.4,71.23,0
172.1.34.98,224.0.0.251,5353,5353,UDP,515.8378,0,9,0,738,82.0,2.15,176.08,0
172.1.34.42,239.255.255.250,62847,1900,UDP,512.3565,0,4,0,848,212.0,1.35,285.3,0
172.1.34.36,255.255.255.255,45128,62976,UDP,510.1082,0,1,0,264,264.0,0.0,0.0,0
172.1.34.90,255.255.255.255,10004,10004,UDP,508.5711,0,17,0,2125,125.0,1.14,142.1,0
172.1.34.90,239.255.255.250,54090,3702,UDP,508.5701,0,7,0,4662,666.0,1.36,908.74,0
172.1.34.90,172.1.35.255,54092,22222,UDP,508.5695,0,6,0,420,70.0,0.4,28.09,0
172.1.34.90,255.255.255.255,54093,22222,UDP,508.5694,0,5,0,350,70.0,0.42,29.19,0
172.1.34.90,255.255.255.255,54094,22222,UDP,508.5688,0,4,0,280,70.0,0.33,23.35,0
172.1.34.90,172.1.35.255,54095,22222,UDP,508.5688,0,4,0,280,70.0,0.33,23.36,0
172.1.34.90,255.255.255.255,54096,22222,UDP,508.5682,0,5,0,350,70.0,0.42,29.19,0
172.1.34.90,255.255.255.255,54097,22222,UDP,508.5682,0,6,0,420,70.0,0.4,28.09,0
172.1.34.90,172.1.35.255,54098,3289,UDP,508.5674,0,5,0,280,56.0,0.33,18.72,0
172.1.34.90,255.255.255.255,54099,3289,UDP,508.5674,0,6,0,336,56.0,0.4,22.47,0
172.1.34.90,255.255.255.255,54100,3289,UDP,508.5674,0,5,0,280,56.0,0.33,18.72,0
172.1.34.91,224.0.0.252,50933,5355,UDP,507.1367,0,2,0,134,67.0,4.79,320.8,0
172.1.34.91,224.0.0.252,57696,5355,UDP,506.309,0,2,0,134,67.0,4.79,321.14,0
172.1.34.91,239.255.255.250,58760,1900,UDP,506.1982,0,7,0,1253,179.0,0.58,103.85,0
172.1.34.91,224.0.0.251,5353,5353,UDP,505.1962,0,14,0,1148,82.0,1.73,141.81,0
172.1.34.91,224.0.0.252,56399,5355,UDP,504.6707,0,2,0,134,67.0,5.04,337.73,0
172.1.34.91,172.1.35.255,137,137,UDP,504.5765,0,12,0,1320,110.0,5.32,585.44,0
172.1.34.73,239.255.255.250,49802,1900,UDP,499.3898,0,4,0,848,212.0,1.32,279.73,0
172.1.34.73,142.251.43.67,54282,443,UDP,496.2305,0,6,0,7752,1292.0,1.5,1935.22,0
172.1.34.81,224.0.0.251,5353,5353,UDP,478.4664,0,8,0,668,83.5,0.74,61.52,0
172.1.34.81,224.0.0.252,53557,5355,UDP,478.4651,0,1,0,63,63.0,0.0,0.0,0
172.1.34.70,224.0.0.251,5353,5353,UDP,478.3523,0,1,0,107,107.0,0.0,0.0,0
172.1.34.93,255.255.255.255,38010,62976,UDP,470.268,0,1,0,264,264.0,0.0,0.0,0
172.1.34.75,239.255.255.250,59256,1900,UDP,447.2301,0,16,0,2864,179.0,0.26,47.01,0
172.1.34.112,224.0.0.252,58057,5355,UDP,445.792,0,2,0,126,63.0,5.02,316.09,0
172.1.34.65,224.0.0.251,5353,5353,UDP,443.9487,0,16,0,1344,84.0,1.46,122.66,0
172.1.34.65,224.0.0.252,59903,5355,UDP,443.9421,0,1,0,65,65.0,0.0,0.0,0
172.1.34.65,224.0.0.252,57300,5355,UDP,443.8555,0,1,0,65,65.0,0.0,0.0,0
172.1.34.112,172.1.35.255,138,138,UDP,436.8761,0,1,0,243,243.0,0.0,0.0,0
172.1.34.75,224.0.0.251,5353,5353,UDP,436.5835,0,12,0,984,82.0,2.25,184.74,0
172.1.34.89,239.255.255.250,65055,1900,UDP,427.063,0,4,0,716,179.0,1.3,232.45,0
172.1.34.79,239.255.255.250,61675,1900,UDP,417.9257,0,4,0,716,179.0,1.31,234.87,0
172.1.34.67,239.255.255.250,49266,1900,UDP,415.5874,0,3,0,636,212.0,0.98,207.01,0
172.1.34.92,255.255.255.255,68,67,UDP,412.8231,0,1,0,346,346.0,0.0,0.0,0
172.1.34.92,224.0.0.252,60759,5355,UDP,412.7233,0,2,0,138,69.0,4.92,339.49,0
172.1.34.93,255.255.255.255,45786,62976,UDP,410.2491,0,1,0,264,264.0,0.0,0.0,0
172.1.34.28,255.255.255.255,10568,62976,UDP,400.7442,0,1,0,264,264.0,0.0,0.0,0
172.1.34.90,239.255.255.250,53071,1900,UDP,400.3214,0,4,0,848,212.0,1.31,277.14,0
172.1.34.42,239.255.255.250,55364,1900,UDP,392.3482,0,4,0,848,212.0,1.34,284.06,0
172.1.34.36,255.255.255.255,21587,62976,UDP,390.0907,0,1,0,264,264.0,0.0,0.0,0
172.1.34.88,224.0.0.251,5353,5353,UDP,388.3496,0,2,0,200,100.0,3241.49,324149.11,0
172.1.34.88,224.0.0.252,58425,5355,UDP,388.348,0,1,0,75,75.0,0.0,0.0,0
172.1.34.73,239.255.255.250,65216,1900,UDP,379.3826,0,4,0,848,212.0,1.32,280.23,0
172.1.34.73,192.178.211.84,52798,443,UDP,372.3527,18,16,8154,8143,479.32,96.56,46285.54,0
172.1.34.118,239.255.255.250,56876,1900,UDP,356.3015,0,4,0,716,179.0,1.35,241.17,0
172.1.34.73,8.8.8.8,58975,53,UDP,355.6019,1,1,102,70,86.0,61.87,5321.12,0
172.1.34.73,8.8.8.8,49848,53,UDP,355.6018,1,1,146,70,108.0,62.23,6720.6,0
172.1.34.73,8.8.8.8,61453,53,UDP,351.7327,1,1,146,70,108.0,71.8,7754.44,0
172.1.34.73,8.8.8.8,59088,53,UDP,351.7324,1,1,102,70,86.0,63.4,5452.01,0
172.1.34.93,255.255.255.255,37131,62976,UDP,350.2557,0,1,0,264,264.0,0.0,0.0,0
172.1.34.28,255.255.255.255,53276,62976,UDP,340.7364,0,1,0,264,264.0,0.0,0.0,0
172.1.34.63,224.0.0.252,53848,5355,UDP,338.9902,0,2,0,132,66.0,4.97,327.96,0
172.1.34.36,255.255.255.255,24883,62976,UDP,329.9815,0,1,0,264,264.0,0.0,0.0,0
172.1.34.73,142.251.151.119,54662,443,UDP,314.1507,0,6,0,7752,1292.0,1.5,1937.91,0
172.1.34.73,49.44.116.79,1472,443,TCP,313.5922,70,55,88190,7226,763.33,101.79,77695.77,0
172.1.34.73,142.250.205.46,60424,443,UDP,312.9296,0,6,0,7752,1292.0,1.41,1826.75,0
172.1.34.73,49.44.116.221,1473,443,TCP,312.3136,10,11,1877,2471,207.05,198.08,41011.52,0
172.1.34.73,8.8.8.8,55227,53,UDP,312.3082,1,1,146,70,108.0,68.19,7364.47,0
172.1.34.73,8.8.8.8,62968,53,UDP,312.3079,1,1,102,70,86.0,76.04,6539.68,0
172.1.34.73,8.8.8.8,51484,53,UDP,312.3075,1,1,146,70,108.0,69.75,7532.69,0
172.1.34.73,8.8.8.8,56195,53,UDP,312.3074,1,1,102,70,86.0,70.13,6031.28,0
172.1.34.73,8.8.8.8,58913,53,UDP,312.307,1,1,146,70,108.0,71.15,7684.37,0
172.1.34.73,8.8.8.8,51565,53,UDP,312.3068,1,1,102,70,86.0,79.49,6836.52,0
172.1.34.73,8.8.8.8,61102,53,UDP,312.2143,1,1,257,71,164.0,92.14,15111.03,0
172.1.34.73,8.8.8.8,56763,53,UDP,312.2141,1,1,215,71,143.0,35.32,5050.59,0
172.1.34.73,8.8.8.8,55348,53,UDP,311.1625,1,1,185,87,136.0,63.95,8697.6,0
172.1.34.73,8.8.8.8,58795,53,UDP,311.1623,1,1,152,87,119.5,44.81,5354.66,0
172.1.34.73,8.8.8.8,51026,53,UDP,311.1081,1,1,275,74,174.5,79.12,13806.47,0
172.1.34.73,8.8.8.8,51794,53,UDP,311.1078,1,1,246,74,160.0,51.73,8276.65,0
172.1.34.73,8.8.8.8,63170,53,UDP,310.7947,1,1,200,102,151.0,48.64,7344.18,0
172.1.34.73,8.8.8.8,57312,53,UDP,310.7946,1,1,167,102,134.5,32.04,4309.38,0
172.1.34.73,104.18.12.102,28734,443,TCP,308.6626,35,29,10546,10962,336.06,1.03,346.85,0
172.1.34.73,142.251.221.202,31017,443,TCP,308.6547,34,26,5396,5238,177.23,0.97,171.47,0
172.1.34.73,239.255.255.250,50991,1900,UDP,308.4837,0,4,0,716,179.0,1.3,233.57,0
172.1.34.73,172.217.24.14,21288,443,TCP,308.3253,50,51,9951,23579,331.98,1.64,543.69,0
172.1.34.73,142.251.43.74,49782,443,TCP,308.325,18,17,3998,4104,231.49,0.57,131.34,0
172.1.34.73,150.171.110.82,49783,443,TCP,308.3211,15,13,11547,2713,509.29,38.97,19847.29,0
172.1.34.73,98.70.96.184,17522,443,TCP,308.3018,24,19,10470,4878,356.93,0.7,248.96,0
172.1.34.73,142.251.220.106,40312,443,TCP,308.3012,30,24,5136,5269,192.69,0.88,168.78,0
172.1.34.73,142.250.183.138,41745,443,TCP,308.2899,17,16,4019,4037,244.12,0.54,130.7,0
172.1.34.73,142.251.221.202,9347,443,TCP,308.0087,48,43,9302,24368,370.0,1.48,548.78,0
172.1.34.73,8.8.8.8,54474,53,UDP,307.939,1,1,206,76,141.0,69.35,9778.43,0
172.1.34.73,8.8.8.8,58579,53,UDP,307.9389,1,1,179,76,127.5,69.62,8876.67,0
172.1.34.73,150.171.22.12,65213,443,TCP,307.9096,65,55,32642,26849,495.76,1.96,971.24,0
172.1.34.73,142.251.220.106,1184,443,TCP,307.8646,46,39,9170,15741,293.07,1.39,406.97,0
172.1.34.73,142.251.43.74,55829,443,TCP,307.8643,23,20,4724,6145,252.77,0.7,177.57,0
172.1.34.73,142.251.43.74,61300,443,TCP,307.8637,22,20,4432,6435,258.74,0.69,177.54,0
172.1.34.73,98.70.96.184,8326,443,TCP,307.857,10,12,1920,5539,339.05,0.36,121.87,0
172.1.34.73,104.18.12.102,39725,443,TCP,306.1317,51,31,96417,15690,1367.16,1.38,1884.87,0
172.1.34.73,142.251.220.106,37059,443,TCP,299.6551,16,15,3967,3859,252.45,0.58,147.66,0
172.1.34.73,172.217.24.170,64010,443,TCP,298.956,23,18,4500,4393,216.9,0.78,170.03,0
172.1.34.73,172.217.24.170,25233,443,TCP,298.5082,26,23,5823,9872,320.31,0.94,302.68,0
172.1.34.73,142.250.77.142,28454,443,TCP,288.8972,16,17,4019,7891,360.91,0.78,281.94,0
172.1.34.73,74.125.200.188,4256,443,TCP,286.327,14,11,7678,4075,470.12,0.63,296.25,0
172.1.34.73,74.125.200.188,18875,443,TCP,285.5987,11,10,7505,2561,479.33,0.54,258.47,0
172.1.34.73,142.251.223.3,57444,443,TCP,282.904,13,14,3843,4180,297.15,0.74,221.33,0
172.1.34.73,142.250.193.163,2593,443,TCP,278.8992,19,18,4389,4638,243.97,1.15,279.95,0
172.1.34.73,142.250.182.67,27984,443,TCP,278.7431,16,16,4031,4577,269.0,1.0,268.26,0
172.1.34.73,142.250.67.42,33157,443,TCP,276.9008,15,17,4849,8220,408.41,1.06,432.08,0
172.1.34.73,142.250.77.142,38760,443,TCP,276.8848,29,34,6348,21525,442.43,2.08,922.02,0
172.1.34.73,74.125.68.188,60600,443,TCP,276.7239,11,10,7505,2625,482.38,0.7,336.84,0
172.1.34.73,142.250.193.163,1454,443,TCP,274.9395,14,14,3896,4233,290.32,0.99,287.39,0
172.1.34.73,172.2.5.50,8467,7680,TCP,268.639,0,5,0,330,66.0,0.33,21.94,0
172.1.34.73,172.2.5.137,8468,7680,TCP,268.6385,0,5,0,330,66.0,0.33,21.94,0
172.1.34.73,172.1.46.37,8469,7680,TCP,268.638,0,5,0,330,66.0,0.33,21.94,0
172.1.34.73,172.2.5.167,8470,7680,TCP,268.6375,0,5,0,330,66.0,0.33,21.94,0
172.1.34.73,142.250.182.78,52026,443,TCP,256.6254,15,15,3922,4167,269.63,3.01,810.92,0
172.1.34.73,142.250.205.46,45582,443,TCP,253.9475,16,16,3708,8007,366.09,4.39,1606.84,0
172.1.34.73,172.16.0.1,1068,8090,TCP,250.9466,4,6,486,714,120.0,2.33,279.58,0
172.1.34.73,150.171.22.12,24967,443,TCP,249.718,16,15,7777,6866,472.35,10.13,4783.45,0
172.1.34.73,49.44.116.248,24968,80,TCP,247.6239,5,5,529,393,92.2,259.06,23885.39,0
172.1.34.73,98.70.192.224,40766,443,TCP,310.4285,13,11,10911,3149,585.83,18.26,10696.27,0
172.1.34.73,98.70.192.224,59610,443,TCP,310.3948,16,11,11032,3149,525.22,43.21,22697.37,0
172.1.34.73,20.196.247.65,59611,443,TCP,309.6822,17,15,11924,4492,513.0,33.94,17409.12,0
172.1.34.67,239.255.255.250,59177,1900,UDP,307.4959,0,4,0,848,212.0,1.3,275.64,0
172.1.34.93,255.255.255.255,4746,62976,UDP,302.1698,0,1,0,264,264.0,0.0,0.0,0
172.1.34.76,224.0.0.251,5353,5353,UDP,306.5937,0,1,0,119,119.0,0.0,0.0,0
172.1.34.28,255.255.255.255,11784,62976,UDP,302.6778,0,1,0,264,264.0,0.0,0.0,0
172.1.34.90,239.255.255.250,50654,1900,UDP,312.7883,0,3,0,636,212.0,0.98,207.27,0
172.1.34.73,142.250.67.42,49948,443,UDP,309.3706,0,6,0,7752,1292.0,1.49,1930.43,0
172.1.34.73,8.8.8.8,63102,53,UDP,305.3538,1,1,102,70,86.0,100.63,8654.52,0
172.1.34.73,8.8.8.8,55089,53,UDP,305.3536,1,1,146,70,108.0,84.03,9074.87,0
172.1.34.42,239.255.255.250,60460,1900,UDP,304.7759,0,4,0,848,212.0,1.36,287.6,0
172.1.34.36,255.255.255.255,9324,62976,UDP,302.4428,0,1,0,264,264.0,0.0,0.0,0
172.1.10.56,172.1.34.73,61196,7680,TCP,32.4627,0,1,0,66,66.0,0.0,0.0,0
172.1.34.73,8.8.8.8,32475,53,TCP,16.6402,5,6,375,372,67.91,74.76,5076.83,0
172.1.34.73,8.8.8.8,15942,53,TCP,16.6296,6,6,442,366,67.33,78.0,5252.11,0
172.1.34.73,8.8.8.8,46335,53,TCP,16.6099,5,6,388,366,68.55,42.91,2940.95,0
172.1.34.73,74.125.200.188,51033,5228,TCP,16.5265,5,5,270,330,60.0,4.22,253.45,0
172.1.34.73,172.217.24.14,38690,443,TCP,16.4922,3,6,174,2093,251.89,35.31,8894.84,0
172.1.34.73,172.217.24.14,37809,443,TCP,16.492,8,6,5548,2157,550.36,54.99,30263.75,0
172.1.34.73,172.217.24.14,23932,443,TCP,16.4919,7,6,1854,2516,336.15,35.48,11928.16,0
172.1.34.73,172.217.24.106,12633,443,TCP,16.4744,7,8,1886,2874,317.33,59.56,18899.39,0
172.1.34.73,8.8.8.8,23604,53,TCP,16.4079,5,6,371,375,67.82,59.29,4020.7,0
172.1.34.73,8.8.8.8,21322,53,TCP,16.4079,6,6,391,375,63.83,84.48,5392.62,0
172.1.34.73,8.8.8.8,1985,53,TCP,16.328,5,6,383,387,70.0,104.06,7284.49,0
172.1.34.73,8.8.8.8,49669,53,TCP,16.2332,7,7,491,441,66.57,26.88,1789.21,0
172.1.34.73,74.125.24.188,17146,5228,TCP,16.2135,5,5,270,330,60.0,3.96,237.4,0
172.1.34.73,8.8.8.8,64192,53,TCP,16.1919,7,7,517,430,67.64,29.04,1964.23,0
172.1.34.73,8.8.8.8,12739,53,TCP,16.1918,7,7,476,430,64.71,29.28,1894.74,0
172.1.34.73,8.8.8.8,4928,53,TCP,16.125,7,7,449,424,62.36,33.65,2098.15,0
172.1.34.73,8.8.8.8,18898,53,TCP,16.1248,7,7,552,424,69.71,33.73,2351.4,0
172.1.34.73,172.217.24.106,62883,443,TCP,15.7565,4,6,228,2644,287.2,107.95,31004.07,0
172.1.34.73,8.8.4.4,30960,443,TCP,15.6571,5,4,282,1948,247.78,105.19,26064.5,0
172.1.34.73,8.8.8.8,61304,53,TCP,15.6139,5,6,344,366,64.55,142.36,9188.92,0
172.1.34.73,8.8.8.8,15666,53,TCP,15.6139,6,6,442,366,67.33,155.27,10454.81,0
172.1.34.73,8.8.8.8,16251,53,TCP,15.6139,5,6,344,366,64.55,131.84,8509.72,0
172.1.34.73,8.8.8.8,53832,53,TCP,15.6138,5,6,344,366,64.55,142.44,9193.79,0
172.1.34.73,8.8.4.4,63226,443,TCP,15.5708,3,4,174,1948,303.14,173.64,52638.11,0
172.1.34.73,8.8.4.4,36941,443,TCP,15.5634,3,4,174,2012,312.29,212.55,66375.17,0
172.1.34.73,8.8.4.4,40638,443,TCP,15.5633,5,4,282,2012,254.89,274.49,69964.62,0
172.1.34.73,8.8.4.4,52364,443,TCP,15.5631,3,4,174,2044,316.86,119.83,37970.35,0
172.1.34.73,8.8.4.4,8245,443,TCP,15.5297,4,4,228,1980,276.0,80.33,22170.68,0
172.1.34.73,8.8.4.4,11067,443,TCP,15.5295,4,4,228,1980,276.0,80.5,22217.08,0
172.1.34.73,8.8.4.4,9622,443,TCP,15.504,4,5,228,3526,417.11,69.67,29060.45,0
172.1.34.73,8.8.8.8,28638,53,TCP,15.3757,6,6,425,375,66.67,74.07,4938.18,0
172.1.34.73,8.8.8.8,13610,53,TCP,15.3757,6,6,391,375,63.83,101.58,6484.11,0
172.1.34.73,8.8.8.8,33405,53,TCP,15.3598,5,6,373,367,67.27,97.44,6555.11,0
172.1.34.73,8.8.8.8,25726,53,TCP,15.3597,5,6,329,367,63.27,107.68,6813.31,0
172.1.34.73,8.8.8.8,60793,53,TCP,15.3437,5,6,371,375,67.82,81.0,5493.37,0
172.1.34.73,8.8.8.8,51519,53,TCP,15.3437,5,6,349,387,66.91,139.26,9317.99,0
172.1.34.73,8.8.8.8,28630,53,TCP,15.3437,6,6,391,375,63.83,148.33,9468.71,0
172.1.34.73,8.8.8.8,1042,53,TCP,15.3434,5,6,371,375,67.82,106.48,7221.13,0
172.1.34.73,8.8.8.8,21200,53,TCP,15.3432,5,6,337,375,64.73,128.43,8313.1,0
172.1.34.73,8.8.8.8,14986,53,TCP,15.2326,5,6,349,387,66.91,97.02,6491.33,0
172.1.34.73,8.8.8.8,1570,53,TCP,15.2165,5,6,377,381,68.91,135.56,9341.53,0
172.1.34.73,8.8.8.8,8513,53,TCP,15.2165,5,6,343,381,65.82,127.78,8410.39,0
172.1.34.73,8.8.8.8,55668,53,TCP,15.2008,5,6,374,371,67.73,168.25,11394.92,0
172.1.34.73,8.8.8.8,59377,53,TCP,15.2008,6,6,403,387,65.83,81.16,5343.36,0
172.1.34.73,8.8.8.8,48313,53,TCP,15.2008,5,6,383,387,70.0,92.0,6439.69,0
172.1.34.73,8.8.8.8,28064,53,TCP,15.2008,5,6,367,371,67.09,166.16,11147.7,0
172.1.34.73,8.8.8.8,34819,53,TCP,15.2008,5,6,333,371,64.0,165.58,10596.98,0
172.1.34.73,8.8.8.8,16362,53,TCP,15.2008,6,6,387,371,63.17,181.37,11456.73,0
172.1.34.73,142.250.77.138,30257,443,TCP,15.1474,6,7,348,4158,346.62,166.05,57556.71,0
172.1.34.73,8.8.8.8,43774,53,TCP,15.0748,5,6,410,414,74.91,48.07,3600.85,0
172.1.34.73,8.8.8.8,21754,53,TCP,15.0747,5,6,376,414,71.82,48.1,3454.47,0
172.1.34.73,8.8.8.8,52260,443,TCP,14.8452,4,5,240,3494,414.89,207.65,86152.0,0
172.1.34.73,8.8.8.8,30402,53,TCP,14.832,5,6,409,376,71.36,140.92,10056.5,0
172.1.34.73,8.8.8.8,10668,53,TCP,14.8319,5,6,368,376,67.64,78.6,5315.92,0
172.1.34.73,8.8.8.8,38621,443,TCP,14.8009,3,4,174,1980,307.71,293.32,90257.7,0
172.1.34.73,74.125.24.188,18645,5228,TCP,14.6242,5,5,270,330,60.0,4.31,258.79,0
172.1.34.73,8.8.4.4,16025,443,TCP,14.593,4,4,228,1980,276.0,55.6,15346.98,0
172.1.34.73,8.8.4.4,1721,443,TCP,14.593,4,4,228,1948,272.0,55.25,15027.11,0
172.1.34.73,8.8.4.4,12175,443,TCP,14.5928,3,4,174,1948,303.14,45.65,13837.63,0
172.1.34.73,8.8.4.4,12176,443,TCP,14.5915,4,4,228,2044,284.0,56.2,15960.77,0
172.1.34.73,8.8.4.4,12177,443,TCP,14.4487,5,4,282,2012,254.89,150.66,38400.37,0
172.1.34.73,8.8.4.4,5423,443,TCP,14.4487,3,4,174,2044,316.86,117.18,37128.8,0
172.1.34.73,8.8.4.4,1203,443,TCP,14.4478,3,4,174,2012,312.29,118.96,37150.33,0
172.1.34.73,8.8.4.4,38242,443,TCP,14.4392,6,5,360,3462,347.45,219.03,76102.11,0
172.1.34.73,150.171.22.12,24969,443,TCP,13.719,10,11,4065,4760,420.24,35.55,14941.24,0
172.1.34.73,10.181.129.139,35782,7680,TCP,13.5436,2,2,108,132,60.0,6.95,416.92,0
172.1.34.73,150.171.22.12,38243,443,TCP,13.3115,9,10,3094,4694,409.89,31.73,13004.27,0
172.1.34.73,150.171.22.12,13084,443,TCP,13.3113,7,9,5603,2320,495.19,56.3,27881.0,0
172.1.34.73,150.171.22.12,46690,443,TCP,13.3111,4,7,1603,2483,371.45,38.72,14382.97,0
172.1.34.73,150.171.22.12,21338,443,TCP,13.311,7,9,5603,2288,493.19,56.38,27804.11,0
172.1.34.73,150.171.22.12,13893,443,TCP,13.3109,5,8,5495,2298,599.46,45.82,27467.8,0
172.1.34.73,150.171.22.12,5413,443,TCP,13.295,9,10,3094,4694,409.89,32.2,13200.65,0
172.1.34.73,150.171.22.12,53409,443,TCP,13.2395,7,8,5603,2266,524.6,70.6,37037.39,0
172.1.34.73,13.89.178.27,53410,443,TCP,13.1207,19,17,7217,7766,416.19,16.75,6971.25,0
172.1.34.73,49.44.131.129,53413,80,TCP,13.1204,6,5,583,436,92.64,59.29,5491.99,0
172.1.34.73,49.44.131.129,53412,80,TCP,13.1204,5,5,529,393,92.2,53.9,4969.17,0
172.1.34.73,150.171.22.12,53414,443,TCP,12.7068,10,11,6540,4451,523.38,43.1,22557.49,0
172.1.34.73,150.171.22.12,53415,443,TCP,12.6513,10,10,3148,4694,392.1,34.27,13438.39,0
172.1.34.73,150.171.22.12,53416,443,TCP,12.0776,11,10,6090,4493,503.95,35.13,17701.94,0
4.213.25.241,172.1.34.73,443,49423,TCP,1420.709,18,17,2120,4197,180.49,0.02,4.5,0
172.1.34.42,224.0.0.251,5353,5353,UDP,1181.5483,0,65,0,5601,86.17,0.07,6.41,0
172.1.34.61,224.0.0.251,5353,5353,UDP,456.0334,0,24,0,5404,225.17,0.16,36.15,0
172.1.34.42,239.255.255.250,51752,1900,UDP,366.1184,0,29,0,4843,167.0,0.5,83.13,0
172.1.34.78,224.0.0.252,61578,5355,UDP,309.0931,0,2,0,136,68.0,4.8,326.06,0
172.1.34.78,224.0.0.252,65068,5355,UDP,308.2718,0,2,0,136,68.0,3.92,266.37,0
172.1.34.109,224.0.0.251,5353,5353,UDP,307.2471,0,6,0,420,70.0,5.66,395.92,0
172.1.34.109,172.1.35.255,137,137,UDP,306.8351,0,6,0,552,92.0,3.45,317.66,0
172.1.34.109,224.0.0.252,53233,5355,UDP,306.8345,0,2,0,128,64.0,3.94,252.35,0
172.1.34.109,224.0.0.252,64684,5355,UDP,306.6211,0,2,0,128,64.0,4.63,296.1,0
172.1.34.109,239.255.255.250,49745,1900,UDP,306.1899,0,1,0,179,179.0,0.0,0.0,0
172.1.34.73,57.144.57.32,55422,5222,TCP,20.9524,5,5,270,330,60.0,4.27,256.01,0
172.1.34.73,8.8.8.8,11538,53,TCP,20.4314,7,8,499,526,68.33,27.2,1858.38,0
172.1.34.73,8.8.8.8,61608,53,TCP,20.4313,7,8,465,526,66.07,26.74,1766.42,0
172.1.34.73,142.251.221.174,26556,443,TCP,19.9148,5,7,1582,2494,339.67,32.54,11052.21,0
172.1.34.73,8.8.8.8,11243,53,TCP,18.4377,5,6,378,382,69.09,32.03,2212.69,0
172.1.34.73,8.8.8.8,19539,53,TCP,18.4375,6,6,398,382,65.0,50.11,3257.12,0
172.1.34.73,8.8.8.8,18051,53,TCP,12.7621,5,6,385,382,69.73,91.56,6384.22,0
172.1.34.73,8.8.8.8,31459,53,TCP,12.7619,6,6,398,382,65.0,100.06,6503.79,0
172.1.34.73,8.8.8.8,24821,53,TCP,12.155,6,6,449,375,68.67,123.6,8487.32,0
172.1.34.73,8.8.8.8,15719,53,TCP,12.1548,5,6,361,375,66.91,143.75,9618.15,0
172.1.34.70,239.255.255.250,57921,1900,UDP,563.3197,0,27,0,4833,179.0,0.11,18.91,0
172.1.34.73,239.255.255.250,57646,1900,UDP,311.8716,0,4,0,848,212.0,1.32,280.0,0
172.1.34.73,192.178.211.84,63269,443,UDP,307.2103,19,17,8235,9160,483.19,100.01,48324.95,0
172.1.34.73,192.178.211.84,63252,443,UDP,303.324,16,13,6596,7480,485.38,107.89,52366.07,0
172.1.34.73,10.0.0.2,5912,53,TCP,36.6568,0,1,0,66,66.0,0.0,0.0,0
172.1.34.73,10.0.0.2,24207,53,TCP,36.6568,0,1,0,66,66.0,0.0,0.0,0
172.1.34.73,10.0.0.2,39611,53,TCP,36.6568,0,1,0,66,66.0,0.0,0.0,0
172.1.34.73,10.0.0.2,17563,53,TCP,36.6567,0,1,0,66,66.0,0.0,0.0,0
172.1.34.73,10.0.0.2,17162,53,TCP,36.6565,0,1,0,66,66.0,0.0,0.0,0
172.1.34.73,10.0.0.2,42584,53,TCP,36.6375,0,1,0,66,66.0,0.0,0.0,0
172.1.34.73,10.0.0.2,59972,53,TCP,36.6374,0,2,0,132,66.0,1.98,130.38,0
172.1.34.73,10.0.0.2,52114,53,TCP,36.6373,0,2,0,132,66.0,1.98,130.39,0
